ZipCode,AssessTot,LandUse,Address,MaxValues,,,,,,
10029,1242900,8,153 EAST 110 STREET,,,,,,,
10029,1241550,2,171 EAST 101 STREET,,,,,,,
10029,1237950,2,183 EAST 100 STREET,,,,,,,
10029,1233900,5,163 EAST 116 STREET,,,,,,,
10029,1209150,11,1650 LEXINGTON AVENUE,,,,,,,
10029,1205100,3,315 EAST 115 STREET,,,,,,,
10029,1203300,4,311 EAST 109 STREET,,,,,,,
10029,1199250,4,148 EAST 103 STREET,,,,,,,
10029,1199250,4,1869 2 AVENUE,,,,,,,
10029,1194300,2,175 EAST 101 STREET,,,,,,,
10029,1192050,3,221 EAST 111 STREET,,,,,,,
10029,1183950,5,174 EAST 104 STREET,,,,,,,
10029,1179450,2,1862 3 AVENUE,,,,,,,
10029,1171800,4,2105 1 AVENUE,,,,,,,
10029,1166400,4,228 EAST 116 STREET,,,,,,,
10029,1165500,3,250 EAST 112 STREET,,,,,,,
10029,1164150,2,119 EAST 97 STREET,,,,,,,
10029,1163700,4,1590 LEXINGTON AVENUE,,,,,,,
10029,1160100,3,225 EAST 111 STREET,,,,,,,
10029,1158750,4,234 EAST 116 STREET,,,,,,,
10029,1156500,4,314 EAST 106 STREET,,,,,,,
10029,1155600,8,108 EAST 103 STREET,,,,,,,
10029,1153350,3,167 EAST 111 STREET,,,,,,,
10029,1152450,3,6 EAST 97 STREET,,,,,,,
10029,1146150,2,124 EAST 103 STREET,,,,,,,
10029,1140750,4,1932 2 AVENUE,,,,,,,
10029,1135350,2,121 EAST 97 STREET,,,,,,,
10029,1118700,8,1713 MADISON AVENUE,,,,,,,
10029,1106100,2,16 EAST 105 STREET,,,,,,,
10029,1104750,2,18 EAST 105 STREET,,,,,,,
10029,1100250,4,88 EAST 111 STREET,,,,,,,
10029,1095750,4,242 EAST 116 STREET,,,,,,,
10029,1095300,10,EAST 110 STREET,,,,,,,
10029,1089450,4,102 EAST 103 STREET,,,,,,,
10029,1082700,3,71 EAST 110 STREET,,,,,,,
10029,1077300,2,177 EAST 101 STREET,,,,,,,
10029,1076400,9,105 EAST 103 STREET,,,,,,,
10029,1075950,4,2146 2 AVENUE,,,,,,,
10029,1074600,4,1503 LEXINGTON AVENUE,,,,,,,
10029,1069200,4,1504 LEXINGTON AVENUE,,,,,,,
10029,1069200,4,265 PLEASANT AVENUE,,,,,,,
10029,1062900,2,155 EAST 99 STREET,,,,,,,
10029,1061100,2,157 EAST 99 STREET,,,,,,,
10029,1059750,2,159 EAST 99 STREET,,,,,,,
10029,1051650,4,1413 MADISON AVENUE,,,,,,,
10029,1049400,4,64 EAST 97 STREET,,,,,,,
10029,1049400,4,1883 3 AVENUE,,,,,,,
10029,1039500,5,1905 3 AVENUE,,,,,,,
10029,1039500,8,326 EAST 110 STREET,,,,,,,
10029,1034100,4,1565 LEXINGTON AVENUE,,,,,,,
10029,1026900,3,148 EAST 98 STREET,,,,,,,
10029,1023750,6,345 EAST 104 STREET,,,,,,,
10029,1018800,4,1882 3 AVENUE,,,,,,,
10029,1018350,11,111 EAST 111 STREET,,,,,,,
10029,1014750,3,238 EAST 106 STREET,,,,,,,
10029,1013400,4,104 EAST 116 STREET,,,,,,,
10029,1012500,4,72 EAST 97 STREET,,,,,,,
10029,1007550,4,1928 2 AVENUE,,,,,,,
10029,1001700,2,245 EAST 110 STREET,,,,,,,
10029,999000,2,21 EAST 108 STREET,,,,,,,
10029,998100,4,2259 2 AVENUE,,,,,,,
10029,990000,8,302 EAST 111 STREET,,,,,,,
10029,988650,4,232 EAST 116 STREET,,,,,,,
10029,982800,4,137 EAST 116 STREET,,,,,,,
10029,981000,7,1875 2 AVENUE,,,,,,,
10029,978750,2,164 EAST 112 STREET,,,,,,,
10029,975600,5,168 EAST 116 STREET,,,,,,,
10029,974700,4,2025 3 AVENUE,,,,,,,
10029,967500,4,108 EAST 116 STREET,,,,,,,
10029,962550,4,1908 3 AVENUE,,,,,,,
10029,960300,4,1634 LEXINGTON AVENUE,,,,,,,
10029,950400,4,110 EAST 116 STREET,,,,,,,
10029,949500,8,175 EAST 104 STREET,,,,,,,
10029,944550,9,F D R DRIVE,,,,,,,
10029,936450,3,158 EAST 97 STREET,,,,,,,
10029,936450,4,1621 LEXINGTON AVENUE,,,,,,,
10029,936450,4,1885 3 AVENUE,,,,,,,
10029,931500,3,155 EAST 103 STREET,,,,,,,
10029,926550,2,114 EAST 97 STREET,,,,,,,
10029,923400,2,161 EAST 99 STREET,,,,,,,
10029,922950,2,111 EAST 100 STREET,,,,,,,
10029,920700,4,1978 2 AVENUE,,,,,,,
10029,918900,4,312 EAST 106 STREET,,,,,,,
10029,918450,5,230 EAST 106 STREET,,,,,,,
10029,916200,4,1408 MADISON AVENUE,,,,,,,
10029,901800,4,74 EAST 116 STREET,,,,,,,
10029,895050,2,434 EAST 115 STREET,,,,,,,
10029,891450,5,1891 3 AVENUE,,,,,,,
10029,884698,4,1630 MADISON AVENUE,,,,,,,
10029,882450,4,2033 2 AVENUE,,,,,,,
10029,881550,2,127 EAST 101 STREET,,,,,,,
10029,873450,4,1505 LEXINGTON AVENUE,,,,,,,
10029,870300,4,101 EAST 115 STREET,,,,,,,
10029,863550,5,1911 3 AVENUE,,,,,,,
10029,862650,4,323 EAST 108 STREET,,,,,,,
10029,859050,8,14 EAST 109 STREET,,,,,,,
10029,855000,4,135 EAST 110 STREET,,,,,,,
10029,853650,11,F D R DRIVE,,,,,,,
10029,851850,9,1480 PARK AVENUE,,,,,,,
10029,849150,2,170 EAST 105 STREET,,,,,,,
10029,838802,3,117 EAST 102 STREET,,,,,,,
10029,837900,4,1867 2 AVENUE,,,,,,,
10029,834750,8,8 EAST 109 STREET,,,,,,,
10029,833400,4,1910 3 AVENUE,,,,,,,
10029,831600,4,2015 1 AVENUE,,,,,,,
10029,826852,4,158 EAST 100 STREET,,,,,,,
10029,815850,4,258 EAST 112 STREET,,,,,,,
10029,813600,8,121 EAST 105 STREET,,,,,,,
10029,811350,5,2005 3 AVENUE,,,,,,,
10029,807750,4,1982 2 AVENUE,,,,,,,
10029,805950,4,413 EAST 114 STREET,,,,,,,
10029,804600,10,PARK AVENUE,,,,,,,
10029,804150,2,163 EAST 99 STREET,,,,,,,
10029,802800,4,1873 2 AVENUE,,,,,,,
10029,802800,8,2009 3 AVENUE,,,,,,,
10029,802350,4,1848 3 AVENUE,,,,,,,
10029,801900,4,1852 3 AVENUE,,,,,,,
10029,801450,8,124 EAST 112 STREET,,,,,,,
10029,800550,4,29 EAST 104 STREET,,,,,,,
10029,798750,2,108 EAST 97 STREET,,,,,,,
10029,795600,2,171 EAST 99 STREET,,,,,,,
10029,791550,4,1636 LEXINGTON AVENUE,,,,,,,
10029,789750,4,181 EAST 104 STREET,,,,,,,
10029,782550,3,325 EAST 115 STREET,,,,,,,
10029,779400,2,307 EAST 109 STREET,,,,,,,
10029,778500,2,112 EAST 97 STREET,,,,,,,
10029,777150,4,71 EAST 97 STREET,,,,,,,
10029,777150,4,2234 1 AVENUE,,,,,,,
10029,774450,4,141 EAST 110 STREET,,,,,,,
10029,768600,4,1976 2 AVENUE,,,,,,,
10029,768150,2,118 EAST 103 STREET,,,,,,,
10029,765450,2,122 EAST 103 STREET,,,,,,,
10029,761850,3,238 EAST 111 STREET,,,,,,,
10029,760950,11,F D R DRIVE,,,,,,,
10029,760050,11,408 EAST 116 STREET,,,,,,,
10029,759600,2,19 EAST 108 STREET,,,,,,,
10029,758700,4,2049 2 AVENUE,,,,,,,
10029,758700,4,428 EAST 116 STREET,,,,,,,
10029,756900,2,1572 LEXINGTON AVENUE,,,,,,,
10029,756000,2,1269 PARK AVENUE,,,,,,,
10029,756000,4,1924 2 AVENUE,,,,,,,
10029,755100,2,169 EAST 99 STREET,,,,,,,
10029,751500,5,2031 3 AVENUE,,,,,,,
10029,750150,4,424 EAST 116 STREET,,,,,,,
10029,743400,4,1998 2 AVENUE,,,,,,,
10029,741602,4,2141 2 AVENUE,,,,,,,
10029,739800,5,151 EAST 115 STREET,,,,,,,
10029,738900,3,2159 1 AVENUE,,,,,,,
10029,738736,4,204 EAST 110 STREET,,,,,,,
10029,735750,2,164 EAST 107 STREET,,,,,,,
10029,733500,2,231 EAST 111 STREET,,,,,,,
10029,731700,2,189 EAST 100 STREET,,,,,,,
10029,730131,4,2027 1 AVENUE,,,,,,,
10029,729000,4,1657 MADISON AVENUE,,,,,,,
10029,728100,4,150 EAST 110 STREET,,,,,,,
10029,727650,2,180 EAST 101 STREET,,,,,,,
10029,724950,2,429 EAST 115 STREET,,,,,,,
10029,724050,4,1794 3 AVENUE,,,,,,,
10029,722700,4,1546 MADISON AVENUE,,,,,,,
10029,722250,2,68 EAST 97 STREET,,,,,,,
10029,715950,11,F D R DRIVE,,,,,,,
10029,715500,4,153 EAST 99 STREET,,,,,,,
10029,711900,4,106 EAST 116 STREET,,,,,,,
10029,710550,2,1980 2 AVENUE,,,,,,,
10029,707850,2,191 EAST 100 STREET,,,,,,,
10029,707850,4,2226 1 AVENUE,,,,,,,
10029,706500,4,107 EAST 115 STREET,,,,,,,
10029,703800,8,2011 3 AVENUE,,,,,,,
10029,703350,4,442 EAST 115 STREET,,,,,,,
10029,702000,8,1834 3 AVENUE,,,,,,,
10029,699300,4,1699 LEXINGTON AVENUE,,,,,,,
10029,695250,3,2167 2 AVENUE,,,,,,,
10029,693900,5,139 EAST 103 STREET,,,,,,,
10029,689850,2,411 EAST 114 STREET,,,,,,,
10029,688950,2,187 EAST 100 STREET,,,,,,,
10029,686250,2,165 EAST 99 STREET,,,,,,,
10029,686250,2,462 EAST 115 STREET,,,,,,,
10029,686250,8,443 EAST 115 STREET,,,,,,,
10029,683100,4,2148 2 AVENUE,,,,,,,
10029,680400,8,140 EAST 111 STREET,,,,,,,
10029,676350,4,1796 3 AVENUE,,,,,,,
10029,675450,6,331 EAST 103 STREET,,,,,,,
10029,673650,2,167 EAST 99 STREET,,,,,,,
10029,672750,2,171 EAST 102 STREET,,,,,,,
10029,672300,2,113 EAST 102 STREET,,,,,,,
10029,669600,10,2013 3 AVENUE,,,,,,,
10029,663300,4,1261 PARK AVENUE,,,,,,,
10029,662850,2,180 EAST 104 STREET,,,,,,,
10029,661500,2,115 EAST 102 STREET,,,,,,,
10029,654750,4,1515 LEXINGTON AVENUE,,,,,,,
10029,650700,4,150 EAST 116 STREET,,,,,,,
10029,647550,3,433 EAST 115 STREET,,,,,,,
10029,646650,4,18 EAST 116 STREET,,,,,,,
10029,646200,4,111 EAST 115 STREET,,,,,,,
10029,645300,11,1516 PARK AVENUE,,,,,,,
10029,643500,4,2004 3 AVENUE,,,,,,,
10029,639001,2,169 EAST 102 STREET,,,,,,,
10029,638100,6,2035 2 AVENUE,,,,,,,
10029,637650,8,242 EAST 111 STREET,,,,,,,
10029,635850,2,154 EAST 106 STREET,,,,,,,
10029,634950,5,125 EAST 116 STREET,,,,,,,
10029,633956,2,110 EAST 97 STREET,,,,,,,
10029,630485,2,103 EAST 97 STREET,,,,,,,
10029,630450,8,168 EAST 107 STREET,,,,,,,
10029,629100,8,1367 5 AVENUE,,,,,,,
10029,628200,4,139 EAST 110 STREET,,,,,,,
10029,627750,5,1950 3 AVENUE,,,,,,,
10029,627750,4,150 EAST 111 STREET,,,,,,,
10029,625050,8,115 EAST 106 STREET,,,,,,,
10029,625050,8,163 EAST 111 STREET,,,,,,,
10029,621450,3,19 EAST 109 STREET,,,,,,,
10029,620550,2,328 EAST 106 STREET,,,,,,,
10029,618300,4,137 EAST 110 STREET,,,,,,,
10029,608850,4,2156 2 AVENUE,,,,,,,
10029,608400,5,145 EAST 116 STREET,,,,,,,
10029,605700,10,156 EAST 105 STREET,,,,,,,
10029,603900,5,1871 2 AVENUE,,,,,,,
10029,599850,6,1922 3 AVENUE,,,,,,,
10029,598500,4,1799 LEXINGTON AVENUE,,,,,,,
10029,598050,8,314 EAST 109 STREET,,,,,,,
10029,597600,3,169 EAST 109 STREET,,,,,,,
10029,596250,4,2002 3 AVENUE,,,,,,,
10029,595800,5,1872 3 AVENUE,,,,,,,
10029,594450,5,2120 3 AVENUE,,,,,,,
10029,594000,4,2027 3 AVENUE,,,,,,,
10029,593100,2,69 EAST 97 STREET,,,,,,,
10029,591750,9,313 EAST 100 STREET,,,,,,,
10029,591300,4,127 EAST 110 STREET,,,,,,,
10029,590850,2,120 EAST 102 STREET,,,,,,,
10029,586350,9,167 EAST 105 STREET,,,,,,,
10029,584550,8,407 EAST 116 STREET,,,,,,,
10029,583650,2,312 EAST 116 STREET,,,,,,,
10029,582300,4,1798 3 AVENUE,,,,,,,
10029,581400,4,305 EAST 110 STREET,,,,,,,
10029,581400,4,307 EAST 110 STREET,,,,,,,
10029,579600,4,1912 3 AVENUE,,,,,,,
10029,571950,4,209 EAST 116 STREET,,,,,,,
10029,570150,4,5 EAST 115 STREET,,,,,,,
10029,568350,4,1926 3 AVENUE,,,,,,,
10029,564750,9,1967 3 AVENUE,,,,,,,
10029,564300,2,123 EAST 102 STREET,,,,,,,
10029,562500,2,167 EAST 102 STREET,,,,,,,
10029,561600,4,2037 1 AVENUE,,,,,,,
10029,560562,4,1412 MADISON AVENUE,,,,,,,
10029,555750,2,119 EAST 102 STREET,,,,,,,
10029,553950,5,306 EAST 112 STREET,,,,,,,
10029,552457,4,1629 PARK AVENUE,,,,,,,
10029,550800,4,2108 2 AVENUE,,,,,,,
10029,548100,4,2158 2 AVENUE,,,,,,,
10029,547650,4,2037 2 AVENUE,,,,,,,
10029,547650,3,326 EAST 116 STREET,,,,,,,
10029,544500,7,334 EAST 109 STREET,,,,,,,
10029,543600,2,61 EAST 97 STREET,,,,,,,
10029,542250,4,16 EAST 116 STREET,,,,,,,
10029,537750,9,F D R DRIVE,,,,,,,
10029,536850,2,21 EAST 104 STREET,,,,,,,
10029,535950,2,158 EAST 107 STREET,,,,,,,
10029,535500,4,12 EAST 116 STREET,,,,,,,
10029,534600,5,1888 3 AVENUE,,,,,,,
10029,533250,5,109 EAST 116 STREET,,,,,,,
10029,532350,2,343 EAST 115 STREET,,,,,,,
10029,531900,6,327 EAST 103 STREET,,,,,,,
10029,531450,4,318 EAST 116 STREET,,,,,,,
10029,529650,4,1984 3 AVENUE,,,,,,,
10029,528750,2,16 EAST 109 STREET,,,,,,,
10029,528750,2,193 EAST 100 STREET,,,,,,,
10029,528750,4,1625 LEXINGTON AVENUE,,,,,,,
10029,528750,4,160 EAST 116 STREET,,,,,,,
10029,527850,8,228 EAST 113 STREET,,,,,,,
10029,527850,2,322 EAST 109 STREET,,,,,,,
10029,527400,4,236 EAST 112 STREET,,,,,,,
10029,526950,2,313 EAST 115 STREET,,,,,,,
10029,525600,8,1420 MADISON AVENUE,,,,,,,
10029,523350,4,1924 3 AVENUE,,,,,,,
10029,518850,11,PLEASANT AVENUE,,,,,,,
10029,514800,4,2108 3 AVENUE,,,,,,,
10029,513450,5,2256 2 AVENUE,,,,,,,
10029,511200,11,335 EAST 108 STREET,,,,,,,
10029,510300,10,11 EAST 115 STREET,,,,,,,
10029,510300,2,1620 LEXINGTON AVENUE,,,,,,,
10029,509400,4,1570 LEXINGTON AVENUE,,,,,,,
10029,508950,5,75 EAST 115 STREET,,,,,,,
10029,508500,2,235 EAST 111 STREET,,,,,,,
10029,507150,2,313 EAST 104 STREET,,,,,,,
10029,506250,2,239 EAST 115 STREET,,,,,,,
10029,504900,2,156 EAST 97 STREET,,,,,,,
10029,504000,4,237 EAST 115 STREET,,,,,,,
10029,503100,11,57 EAST 111 STREET,,,,,,,
10029,501750,4,1755 MADISON AVENUE,,,,,,,
10029,501300,2,441 EAST 116 STREET,,,,,,,
10029,500850,2,305 EAST 109 STREET,,,,,,,
10029,499500,2,311 EAST 104 STREET,,,,,,,
10029,499050,5,87 EAST 116 STREET,,,,,,,
10029,499050,2,154 EAST 97 STREET,,,,,,,
10029,498150,2,170 EAST 104 STREET,,,,,,,
10029,496910,2,165 EAST 115 STREET,,,,,,,
10029,496800,11,437 EAST 114 STREET,,,,,,,
10029,494550,7,2043 1 AVENUE,,,,,,,
10029,491850,2,178 EAST 101 STREET,,,,,,,
10029,487800,8,177 EAST 104 STREET,,,,,,,
10029,486450,6,101 EAST 106 STREET,,,,,,,
10029,486450,4,432 EAST 116 STREET,,,,,,,
10029,485550,2,1626 LEXINGTON AVENUE,,,,,,,
10029,482850,11,50 EAST 112 STREET,,,,,,,
10029,482400,8,153 EAST 107 STREET,,,,,,,
10029,480150,4,2041 1 AVENUE,,,,,,,
10029,479250,5,2249 2 AVENUE,,,,,,,
10029,477450,4,318 EAST 106 STREET,,,,,,,
10029,470700,11,63 EAST 111 STREET,,,,,,,
10029,470700,11,69 EAST 111 STREET,,,,,,,
10029,470700,11,75 EAST 111 STREET,,,,,,,
10029,470250,8,340 EAST 106 STREET,,,,,,,
10029,468450,4,1792 3 AVENUE,,,,,,,
10029,467100,8,60 EAST 97 STREET,,,,,,,
10029,466200,11,1650 MADISON AVENUE,,,,,,,
10029,465357,4,1513 LEXINGTON AVENUE,,,,,,,
10029,464850,4,1992 3 AVENUE,,,,,,,
10029,464850,2,319 EAST 115 STREET,,,,,,,
10029,459900,4,1968 3 AVENUE,,,,,,,
10029,459000,5,232 EAST 111 STREET,,,,,,,
10029,458286,2,109 EAST 100 STREET,,,,,,,
10029,457650,2,237 EAST 111 STREET,,,,,,,
10029,453758,2,158 EAST 112 STREET,,,,,,,
10029,450450,4,305 EAST 105 STREET,,,,,,,
10029,449550,9,1860 1 AVENUE,,,,,,,
10029,449100,4,2119 1 AVENUE,,,,,,,
10029,449100,9,275 F D R DRIVE,,,,,,,
10029,447650,4,2145 2 AVENUE,,,,,,,
10029,446400,4,338 EAST 106 STREET,,,,,,,
10029,443700,2,425 EAST 114 STREET,,,,,,,
10029,438750,5,1896 3 AVENUE,,,,,,,
10029,437400,8,163 EAST 102 STREET,,,,,,,
10029,436936,2,170 EAST 106 STREET,,,,,,,
10029,435600,4,1984 2 AVENUE,,,,,,,
10029,435293,2,307 EAST 105 STREET,,,,,,,
10029,435287,2,309 EAST 105 STREET,,,,,,,
10029,431284,4,1511 LEXINGTON AVENUE,,,,,,,
10029,431215,4,1411 MADISON AVENUE,,,,,,,
10029,427096,4,101 EAST 102 STREET,,,,,,,
10029,427050,11,F D R DRIVE,,,,,,,
10029,425250,4,91 EAST 116 STREET,,,,,,,
10029,425250,5,2053 2 AVENUE,,,,,,,
10029,422550,8,174 EAST 112 STREET,,,,,,,
10029,421650,4,1982 3 AVENUE,,,,,,,
10029,421200,11,306 EAST 100 STREET,,,,,,,
10029,420404,4,1633 LEXINGTON AVENUE,,,,,,,
10029,419850,4,320 EAST 109 STREET,,,,,,,
10029,419400,2,291 PLEASANT AVENUE,,,,,,,
10029,416700,2,233 EAST 111 STREET,,,,,,,
10029,415350,5,1909 3 AVENUE,,,,,,,
10029,413100,2,105 EAST 97 STREET,,,,,,,
10029,412650,2,138 EAST 98 STREET,,,,,,,
10029,410850,4,314 EAST 112 STREET,,,,,,,
10029,410400,4,2154 2 AVENUE,,,,,,,
10029,409370,4,105 EAST 116 STREET,,,,,,,
10029,405900,4,331 EAST 109 STREET,,,,,,,
10029,405450,11,46 EAST 112 STREET,,,,,,,
10029,405450,11,40 EAST 112 STREET,,,,,,,
10029,405450,6,418 EAST 115 STREET,,,,,,,
10029,404550,5,306 EAST 106 STREET,,,,,,,
10029,402300,11,336 EAST 112 STREET,,,,,,,
10029,401850,2,324 EAST 109 STREET,,,,,,,
10029,401400,4,1790 3 AVENUE,,,,,,,
10029,400500,4,1695 LEXINGTON AVENUE,,,,,,,
10029,400207,2,503 EAST 116 STREET,,,,,,,
10029,397800,8,130 EAST 101 STREET,,,,,,,
10029,395759,2,314 EAST 104 STREET,,,,,,,
10029,395460,2,18 EAST 109 STREET,,,,,,,
10029,395460,4,2121 3 AVENUE,,,,,,,
10029,394200,2,340 EAST 112 STREET,,,,,,,
10029,393076,4,81 EAST 115 STREET,,,,,,,
10029,393051,4,1410 MADISON AVENUE,,,,,,,
10029,392850,11,EAST 112 STREET,,,,,,,
10029,392400,2,22 EAST 109 STREET,,,,,,,
10029,392400,2,155 EAST 104 STREET,,,,,,,
10029,391950,4,2024 3 AVENUE,,,,,,,
10029,388800,5,1759 LEXINGTON AVENUE,,,,,,,
10029,388350,2,117 EAST 115 STREET,,,,,,,
10029,386550,2,121 EAST 101 STREET,,,,,,,
10029,384300,11,83 EAST 111 STREET,,,,,,,
10029,384300,11,87 EAST 111 STREET,,,,,,,
10029,384300,2,311 EAST 111 STREET,,,,,,,
10029,383400,11,336 EAST 105 STREET,,,,,,,
10029,379800,5,159 EAST 116 STREET,,,,,,,
10029,378000,4,2039 1 AVENUE,,,,,,,
10029,373709,4,54 EAST 116 STREET,,,,,,,
10029,372600,2,447 EAST 116 STREET,,,,,,,
10029,372150,7,2113 1 AVENUE,,,,,,,
10029,371705,4,1509 LEXINGTON AVENUE,,,,,,,
10029,371250,5,2056 2 AVENUE,,,,,,,
10029,370800,2,162 EAST 100 STREET,,,,,,,
10029,370732,2,310 EAST 109 STREET,,,,,,,
10029,367407,4,1651 LEXINGTON AVENUE,,,,,,,
10029,365850,2,67 EAST 97 STREET,,,,,,,
10029,365850,11,156 EAST 108 STREET,,,,,,,
10029,365400,2,309 EAST 110 STREET,,,,,,,
10029,364050,5,206 EAST 116 STREET,,,,,,,
10029,363600,4,310 EAST 112 STREET,,,,,,,
10029,362700,4,1880 3 AVENUE,,,,,,,
10029,362700,8,172 EAST 110 STREET,,,,,,,
10029,361662,4,1993 3 AVENUE,,,,,,,
10029,360900,4,311 EAST 105 STREET,,,,,,,
10029,360450,2,11 EAST 109 STREET,,,,,,,
10029,360000,4,172 EAST 112 STREET,,,,,,,
10029,358650,4,156 EAST 116 STREET,,,,,,,
10029,358337,2,125 EAST 101 STREET,,,,,,,
10029,357750,11,93 EAST 111 STREET,,,,,,,
10029,355050,11,1655 LEXINGTON AVENUE,,,,,,,
10029,354150,2,464 EAST 115 STREET,,,,,,,
10029,351900,11,EAST 109 STREET,,,,,,,
10029,349200,2,212 EAST 105 STREET,,,,,,,
10029,348750,4,1642 MADISON AVENUE,,,,,,,
10029,347850,11,F D R DRIVE,,,,,,,
10029,347850,2,416 EAST 116 STREET,,,,,,,
10029,347400,10,14 EAST 103 STREET,,,,,,,
10029,344250,5,1892 3 AVENUE,,,,,,,
10029,344250,5,1690 LEXINGTON AVENUE,,,,,,,
10029,343800,4,173 EAST 116 STREET,,,,,,,
10029,342900,2,65 EAST 97 STREET,,,,,,,
10029,342000,5,1640 PARK AVENUE,,,,,,,
10029,342000,2,161 EAST 106 STREET,,,,,,,
10029,341550,5,2224 1 AVENUE,,,,,,,
10029,339750,4,1675 LEXINGTON AVENUE,,,,,,,
10029,338850,11,F D R DRIVE,,,,,,,
10029,338208,2,105 EAST 100 STREET,,,,,,,
10029,337950,3,123 EAST 116 STREET,,,,,,,
10029,337950,5,204 EAST 116 STREET,,,,,,,
10029,336150,5,68 EAST 116 STREET,,,,,,,
10029,336141,4,2232 1 AVENUE,,,,,,,
10029,335700,7,1599 LEXINGTON AVENUE,,,,,,,
10029,335250,8,125 EAST 103 STREET,,,,,,,
10029,334222,3,73 EAST 115 STREET,,,,,,,
10029,333006,2,118 EAST 102 STREET,,,,,,,
10029,332626,2,308 EAST 105 STREET,,,,,,,
10029,332100,3,346 EAST 105 STREET,,,,,,,
10029,330999,4,2051 2 AVENUE,,,,,,,
10029,330300,5,336 EAST 110 STREET,,,,,,,
10029,330300,11,F D R DRIVE,,,,,,,
10029,329850,6,320 EAST 110 STREET,,,,,,,
10029,327600,11,EAST 112 STREET,,,,,,,
10029,324900,5,179 EAST 115 STREET,,,,,,,
10029,323550,2,415 EAST 115 STREET,,,,,,,
10029,323100,2,15 EAST 109 STREET,,,,,,,
10029,321310,4,160 EAST 104 STREET,,,,,,,
10029,320850,2,344 EAST 112 STREET,,,,,,,
10029,320322,2,251 EAST 105 STREET,,,,,,,
10029,319950,2,241 EAST 115 STREET,,,,,,,
10029,319090,2,175 EAST 111 STREET,,,,,,,
10029,317700,5,2116 3 AVENUE,,,,,,,
10029,317356,2,307 EAST 111 STREET,,,,,,,
10029,317250,4,356 EAST 116 STREET,,,,,,,
10029,317116,2,26 EAST 109 STREET,,,,,,,
10029,316800,3,344 EAST 105 STREET,,,,,,,
10029,315000,4,2022 3 AVENUE,,,,,,,
10029,314550,5,334 EAST 110 STREET,,,,,,,
10029,314100,4,2033 1 AVENUE,,,,,,,
10029,314100,2,316 EAST 116 STREET,,,,,,,
10029,313266,2,253 EAST 110 STREET,,,,,,,
10029,312308,2,313 EAST 103 STREET,,,,,,,
10029,312300,8,342 EAST 104 STREET,,,,,,,
10029,310950,4,175 EAST 105 STREET,,,,,,,
10029,310050,11,143 EAST 111 STREET,,,,,,,
10029,310050,4,241 EAST 111 STREET,,,,,,,
10029,309600,5,1643 LEXINGTON AVENUE,,,,,,,
10029,308700,3,1655 MADISON AVENUE,,,,,,,
10029,308700,4,2248 1 AVENUE,,,,,,,
10029,307800,11,91 EAST 111 STREET,,,,,,,
10029,306450,5,246 EAST 116 STREET,,,,,,,
10029,306450,8,2011 1 AVENUE,,,,,,,
10029,305550,2,20 EAST 109 STREET,,,,,,,
10029,305350,4,314 EAST 105 STREET,,,,,,,
10029,304956,4,1411 5 AVENUE,,,,,,,
10029,304305,4,150 EAST 106 STREET,,,,,,,
10029,304305,4,236 EAST 106 STREET,,,,,,,
10029,302006,2,305 EAST 111 STREET,,,,,,,
10029,300930,3,2025 1 AVENUE,,,,,,,
10029,300150,2,165 EAST 104 STREET,,,,,,,
10029,300150,2,162 EAST 109 STREET,,,,,,,
10029,299250,11,163 EAST 103 STREET,,,,,,,
10029,299250,5,1916 3 AVENUE,,,,,,,
10029,298896,2,1351 PARK AVENUE,,,,,,,
10029,298400,4,170 EAST 110 STREET,,,,,,,
10029,297900,4,24 EAST 116 STREET,,,,,,,
10029,296550,11,207 EAST 116 STREET,,,,,,,
10029,296100,4,234 EAST 106 STREET,,,,,,,
10029,295200,5,4 EAST 116 STREET,,,,,,,
10029,295200,4,1791 LEXINGTON AVENUE,,,,,,,
10029,295200,8,2112 2 AVENUE,,,,,,,
10029,294750,4,1886 3 AVENUE,,,,,,,
10029,293627,2,14 EAST 116 STREET,,,,,,,
10029,293627,2,10 EAST 116 STREET,,,,,,,
10029,293627,2,1265 PARK AVENUE,,,,,,,
10029,293400,11,2017 1 AVENUE,,,,,,,
10029,292500,10,323 EAST 109 STREET,,,,,,,
10029,291232,2,301 EAST 103 STREET,,,,,,,
10029,288900,3,340 EAST 105 STREET,,,,,,,
10029,288288,4,1786 3 AVENUE,,,,,,,
10029,287550,8,112 EAST 104 STREET,,,,,,,
10029,287550,6,181 EAST 108 STREET,,,,,,,
10029,287100,10,1943 1 AVENUE,,,,,,,
10029,285300,4,1928 3 AVENUE,,,,,,,
10029,285300,5,1889 3 AVENUE,,,,,,,
10029,285300,11,F D R DRIVE,,,,,,,
10029,284850,11,F D R DRIVE,,,,,,,
10029,284400,11,F D R DRIVE,,,,,,,
10029,283500,4,100 EAST 116 STREET,,,,,,,
10029,281700,10,410 EAST 115 STREET,,,,,,,
10029,281250,5,2035 1 AVENUE,,,,,,,
10029,280350,2,334 EAST 105 STREET,,,,,,,
10029,279787,2,104 EAST 98 STREET,,,,,,,
10029,279787,2,112 EAST 102 STREET,,,,,,,
10029,279450,2,1325 PARK AVENUE,,,,,,,
10029,279000,8,1765 MADISON AVENUE,,,,,,,
10029,277612,2,212 EAST 111 STREET,,,,,,,
10029,275667,2,2170 2 AVENUE,,,,,,,
