ZipCode,AssessTot,LandUse
10065,737550,8
10065,733569,3
10065,732589,2
10065,730032,1
10065,729000,4
10065,724335,4
10065,721650,1
10065,716206,1
10065,715000,4
10065,714600,4
10065,713258,1
10065,709881,4
10065,708004,2
10065,707966,1
10065,707152,2
10065,706884,2
10065,706403,4
10065,702781,4
10065,699840,2
10065,696134,1
10065,691509,1
10065,684023,4
10065,683354,2
10065,681179,2
10065,678609,2
10065,676800,4
10065,673205,4
10065,670647,2
10065,670212,3
10065,663552,1
10065,659100,3
10065,648000,1
10065,646650,8
10065,646650,8
10065,645686,1
10065,645305,4
10065,644750,1
10065,642453,4
10065,640384,1
10065,638820,3
10065,634849,4
10065,634327,2
10065,632531,4
10065,628750,4
10065,628631,1
10065,626696,1
10065,624529,1
10065,622800,8
10065,621304,4
10065,619773,2
10065,612592,2
10065,610650,4
10065,604350,4
10065,602868,1
10065,599781,2
10065,599781,2
10065,592067,4
10065,589067,1
10065,585500,4
10065,581906,1
10065,580608,1
10065,579600,2
10065,578448,2
10065,577158,4
10065,576258,1
10065,573552,1
10065,571725,3
10065,567333,4
10065,564122,1
10065,563437,1
10065,562996,2
10065,559795,4
10065,559794,1
10065,555738,4
10065,554850,5
10065,553443,1
10065,551250,5
10065,550731,1
10065,549504,1
10065,547430,1
10065,546227,2
10065,546227,2
10065,545400,4
10065,545107,1
10065,544500,5
10065,544050,5
10065,543640,1
10065,543640,1
10065,540240,4
10065,540036,1
10065,539802,2
10065,535950,2
10065,535377,4
10065,533681,2
10065,526949,2
10065,526945,2
10065,526863,2
10065,521300,4
10065,520522,2
10065,520521,2
10065,519452,2
10065,514904,1
10065,514730,1
10065,514022,1
10065,510398,1
10065,509275,1
10065,507616,1
10065,507420,1
10065,505543,1
10065,504805,1
10065,503280,1
10065,501015,1
10065,500334,1
10065,497664,1
10065,497664,1
10065,494346,4
10065,493935,4
10065,491424,1
10065,490992,1
10065,489981,1
10065,489420,4
10065,477757,1
10065,475540,2
10065,475540,2
10065,475020,4
10065,474398,2
10065,469431,1
10065,469163,2
10065,469163,4
10065,469163,4
10065,469163,2
10065,467919,1
10065,465978,1
10065,463620,4
10065,460483,1
10065,457488,1
10065,448677,1
10065,448356,1
10065,447750,4
10065,446238,1
10065,444540,1
10065,443142,1
10065,443098,2
10065,439053,1
10065,434700,4
10065,432151,2
10065,428544,1
10065,428075,1
10065,419563,1
10065,419379,4
10065,417927,1
10065,416988,2
10065,414720,1
10065,411613,1
10065,406800,1
10065,406425,1
10065,403978,1
10065,403845,1
10065,400676,4
10065,398278,1
10065,398131,1
10065,398131,1
10065,398131,1
10065,395409,1
10065,393984,2
10065,391495,1
10065,388254,1
10065,387208,1
10065,386280,1
10065,386155,1
10065,385416,1
10065,382388,1
10065,380160,4
10065,378683,1
10065,376564,1
10065,376406,1
10065,374906,1
10065,374400,1
10065,374096,1
10065,373248,1
10065,371433,1
10065,370450,2
10065,368899,1
10065,368092,1
10065,367323,1
10065,367193,1
10065,367156,4
10065,364953,4
10065,364953,1
10065,364881,1
10065,364046,1
10065,362806,1
10065,362079,1
10065,361532,1
10065,360596,1
10065,358317,1
10065,357787,1
10065,357249,1
10065,356289,1
10065,355968,1
10065,355584,1
10065,353985,1
10065,353714,1
10065,352089,1
10065,351900,3
10065,351681,4
10065,351450,11
10065,351266,1
10065,350008,1
10065,349724,1
10065,349488,1
10065,349242,1
10065,348750,11
10065,348364,1
10065,348364,1
10065,348364,1
10065,347506,1
10065,346754,2
10065,346026,1
10065,346025,1
10065,345369,1
10065,345046,1
10065,343387,1
10065,343387,1
10065,341715,1
10065,341715,1
10065,338410,1
10065,336651,1
10065,336378,1
10065,335079,1
10065,335079,1
10065,332946,1
10065,331776,4
10065,331776,1
10065,331776,1
10065,331776,1
10065,331776,1
10065,330192,1
10065,330067,1
10065,329289,1
10065,329289,1
10065,329046,1
10065,328458,1
10065,327643,1
10065,326182,1
10065,325558,4
10065,325140,1
10065,324951,1
10065,324930,1
10065,324349,1
10065,323481,1
10065,323481,1
10065,322859,1
10065,322701,1
10065,321056,1
10065,319806,1
10065,319396,1
10065,316513,1
10065,315048,1
10065,311595,1
10065,311349,1
10065,310896,1
10065,310652,1
10065,310244,1
10065,308880,4
10065,307722,1
10065,306892,1
10065,306892,1
10065,303850,1
10065,303574,1
10065,303264,1
10065,300672,1
10065,298929,4
10065,298598,1
10065,298471,1
10065,296255,2
10065,295966,1
10065,295118,1
10065,293419,4
10065,291962,1
10065,291962,1
10065,291606,4
10065,289773,2
10065,288127,1
10065,288115,1
10065,286986,1
10065,286785,1
10065,283246,1
10065,282009,1
10065,280593,1
10065,279585,1
10065,278691,1
10065,278529,1
10065,276480,4
10065,275768,1
10065,272552,1
10065,272055,1
10065,269035,1
10065,265869,1
10065,265752,1
10065,265420,4
10065,265420,1
10065,264628,1
10065,263088,1
10065,261784,1
10065,261030,1
10065,260478,1
10065,257126,1
10065,257078,4
10065,256996,1
10065,252148,1
10065,251380,1
10065,250044,4
10065,248832,1
10065,248832,1
10065,248832,2
10065,248520,1
10065,248112,1
10065,246967,1
10065,246067,4
10065,245514,1
10065,239293,4
10065,239293,4
10065,238464,1
10065,238302,1
10065,232243,1
10065,232243,1
10065,232243,1
10065,232243,1
10065,232243,1
10065,230502,1
10065,220176,1
10065,214036,1
10065,213376,1
10065,212360,4
10065,210676,4
10065,204531,4
10065,202566,1
10065,202510,1
10065,199800,11
10065,199065,1
10065,199065,1
10065,196714,1
10065,184525,2
10065,184138,1
10065,179366,1
10065,170915,1
10065,165888,1
10065,155089,1
10065,123436,4
10065,101116,1
10065,79488,1
10065,15750,11
10065,15750,11
10065,14850,11
10065,14850,11
10065,14850,11
10065,14850,11
10065,14850,11
10065,14850,11
10065,14850,11
10065,14850,11
10065,0,4
10065,0,4
10065,0,4
10065,0,1
10065,0,3
10065,0,7
10065,0,8
10069,107117013,4
10069,92392663,4
10069,90043656,4
10069,88112259,4
10069,85460855,4
10069,74628900,3
10069,72281700,4
10069,64914750,4
10069,62352021,4
10069,53625150,11
10069,48937050,3
10069,45574772,4
10069,42375038,4
10069,37491300,3
10069,36783000,3
10069,24345000,11
10069,19677600,9
10069,16388100,9
10069,11455200,4
10069,7240500,8
10069,4227750,11
10069,2015550,11
10075,61369650,3
10075,56253625,4
10075,41038095,4
10075,40295700,5
10075,39382212,3
10075,35161650,9
10075,34830450,3
10075,32575500,4
10075,31739399,4
10075,31196700,4
10075,31104900,3
10075,28533600,3
10075,26963100,3
10075,26366410,4
10075,26217906,4
10075,26066700,4
10075,25404750,4
10075,25334550,3
10075,24655950,3
10075,24241500,3
10075,23791950,4
10075,23132700,3
10075,23089050,3
10075,23088600,3
10075,23056200,3
10075,22513050,3
10075,21138750,3
10075,21084750,3
10075,21084300,3
10075,20694150,8
10075,20529450,3
10075,20219400,3
10075,19867050,3
10075,19850850,3
10075,19796398,4
10075,19471950,3
10075,19208700,3
10075,18295200,3
10075,17851050,3
10075,17388900,3
10075,17337150,3
10075,17299809,4
10075,17138250,3
10075,16719300,3
10075,16707150,8
10075,15705450,3
10075,15463353,3
10075,15252750,4
10075,15211344,3
10075,14793750,3
10075,14283900,4
10075,14268150,8
10075,13903650,8
10075,13855050,3
10075,13737600,3
10075,13685532,4
10075,13660650,3
10075,13406850,4
10075,13087350,3
10075,13009500,3
10075,12946050,4
10075,12775076,4
10075,12689550,3
10075,12056850,4
10075,11818800,3
10075,11802149,4
10075,11794962,3
10075,11775600,3
10075,11628900,3
10075,11486700,2
10075,11396700,2
10075,10746450,8
10075,10728450,5
10075,10684350,3
10075,10567800,3
10075,10438200,3
10075,10390500,3
10075,10186650,3
10075,10162806,4
10075,10090800,3
10075,9900900,4
10075,9900000,3
10075,9738900,3
10075,9656550,3
10075,9642150,3
10075,9576000,5
10075,9252450,3
10075,9146700,3
10075,9085050,4
10075,8844292,4
10075,8785350,3
10075,8675998,3
10075,8671500,3
10075,8503200,3
10075,8434350,3
10075,8403750,4
10075,8386650,3
10075,8262450,3
10075,8176499,3
10075,8050500,4
10075,7736400,5
10075,7660800,3
10075,7650450,3
10075,7576650,3
10075,7243650,5
10075,7083450,3
10075,7069950,3
10075,7020000,8
10075,6925500,3
10075,6775650,3
10075,6764400,3
10075,6711750,3
10075,6667200,3
10075,6623550,4
10075,6617700,8
10075,6515100,3
10075,6489000,2
10075,6480000,3
10075,6431850,4
10075,6428315,4
10075,6310800,3
10075,6291450,3
10075,6278850,2
10075,6233400,3
10075,6220800,3
10075,6076350,8
10075,6043500,8
10075,6034050,2
10075,5984550,3
10075,5961150,10
10075,5944050,3
10075,5888250,2
10075,5800500,2
10075,5777100,4
10075,5750550,2
10075,5720850,4
10075,5665050,3
10075,5652900,3
10075,5650650,2
10075,5646150,3
10075,5589900,3
10075,5568300,2
10075,5510700,5
10075,5463450,3
10075,5449500,8
10075,5445000,5
10075,5360850,3
10075,5277150,8
10075,5247450,2
10075,5216400,3
10075,5198850,3
10075,5009850,2
10075,4990050,2
10075,4914900,3
10075,4898700,3
10075,4788450,4
10075,4718250,3
10075,4716450,3
10075,4712098,2
10075,4707900,5
10075,4691250,3
10075,4684050,3
10075,4661093,3
10075,4646250,4
10075,4645800,5
10075,4642650,3
10075,4532400,3
10075,4390650,3
10075,4368150,4
10075,4276800,3
10075,4267800,3
10075,4249350,5
10075,4153050,4
10075,4146300,3
10075,4086450,8
10075,4086000,3
10075,4085100,10
10075,4032900,4
10075,3820500,5
10075,3815100,2
10075,3759300,3
10075,3703950,8
10075,3645450,8
10075,3634650,4
10075,3632850,8
10075,3582450,3
10075,3568500,11
10075,3549600,5
10075,3427320,3
10075,3408750,4
10075,3374550,5
10075,3366900,5
10075,3326850,8
10075,3272850,3
10075,3262980,3
10075,3246750,4
10075,3220650,5
10075,3181500,4
10075,3166818,3
10075,3109950,3
10075,3109500,8
10075,2981250,4
10075,2931750,4
10075,2923199,4
10075,2911950,8
10075,2881800,3
10075,2827800,4
10075,2819250,4
10075,2803050,4
10075,2754000,5
10075,2737797,4
10075,2732400,4
10075,2710350,5
10075,2692800,5
10075,2671200,3
10075,2629800,3
10075,2606850,4
10075,2592450,4
10075,2589750,3
10075,2586600,8
10075,2583900,4
10075,2482650,4
10075,2475000,4
10075,2471400,4
10075,2467350,3
10075,2455650,2
10075,2395800,4
10075,2380050,3
10075,2368653,4
10075,2351700,4
10075,2349900,8
10075,2340450,4
10075,2337300,5
10075,2330550,4
10075,2297700,3
10075,2252367,4
10075,2222550,3
10075,2212650,5
10075,2190150,3
10075,2181150,4
10075,2171250,
10075,2162250,4
10075,2125350,8
10075,2105550,4
10075,2084400,4
10075,2056500,8
10075,2048850,4
10075,2039850,4
10075,2028150,3
10075,2001600,4
10075,1952100,3
10075,1913850,4
10075,1903949,3
10075,1901250,3
10075,1863450,3
10075,1861650,4
10075,1855800,4
10075,1828350,5
10075,1806462,4
10075,1805850,3
10075,1794150,5
10075,1786500,2
10075,1781100,8
10075,1773900,4
10075,1753200,3
10075,1751850,4
10075,1746900,5
10075,1701000,4
10075,1679400,5
10075,1662300,4
10075,1657800,4
10075,1643943,4
10075,1629900,2
10075,1628550,4
10075,1615950,4
10075,1611450,8
10075,1594800,10
10075,1592100,8
10075,1592100,4
10075,1585137,3
10075,1582650,8
10075,1558800,5
10075,1536750,4
10075,1532250,3
10075,1525050,3
10075,1512000,2
10075,1502550,8
10075,1498950,4
10075,1479150,4
10075,1479150,3
10075,1468350,4
10075,1453392,4
10075,1449900,4
10075,1449450,4
10075,1436850,4
10075,1433250,4
10075,1431000,3
10075,1426050,4
10075,1421550,4
10075,1411200,4
10075,1396800,4
10075,1392750,3
10075,1384200,2
10075,1374300,3
10075,1367184,4
10075,1350900,3
10075,1342800,4
10075,1328850,3
10075,1327970,2
10075,1325307,1
10075,1323900,4
10075,1319850,3
10075,1317600,4
10075,1314900,4
10075,1306800,4
10075,1303200,8
10075,1300950,4
10075,1296031,4
10075,1293750,3
10075,1288800,2
10075,1285245,4
10075,1257633,4
10075,1251000,4
10075,1250100,2
10075,1246500,2
10075,1236600,4
10075,1233450,4
10075,1232100,3
10075,1224000,2
10075,1219950,4
10075,1214100,2
10075,1197000,4
10075,1182268,3
10075,1182150,5
10075,1179450,2
10075,1179450,3
10075,1172700,4
10075,1169550,2
10075,1169301,4
10075,1167812,4
10075,1160551,1
10075,1160335,1
10075,1159200,5
10075,1159200,5
10075,1159200,2
10075,1158750,2
10075,1154700,2
10075,1153161,3
10075,1141650,2
10075,1141650,2
10075,1138950,3
10075,1136700,3
10075,1136362,4
10075,1135840,4
10075,1135782,4
10075,1126350,2
10075,1125874,3
10075,1124550,4
10075,1124100,2
10075,1123650,2
10075,1119150,2
10075,1119150,2
10075,1115100,2
10075,1114239,4
10075,1113333,3
10075,1109881,3
10075,1106550,2
10075,1095300,2
10075,1094850,2
10075,1093807,2
10075,1093050,3
10075,1086300,4
10075,1084952,4
10075,1081800,2
10075,1052550,2
10075,1046145,3
10075,1043550,2
10075,1034821,1
10075,1030500,4
10075,1021673,4
10075,1019700,3
10075,1017450,8
10075,1013850,4
10075,1008915,2
10075,1006650,2
10075,992700,2
10075,991344,4
10075,990099,4
10075,987300,2
10075,982350,4
10075,977364,4
10075,967500,2
10075,962910,4
10075,962550,2
10075,961200,4
10075,958500,4
10075,958500,4
10075,958050,8
10075,953776,3
10075,950849,3
10075,948150,2
10075,947250,2
10075,945450,6
10075,943200,2
10075,942750,2
10075,940500,2
10075,938700,3
10075,926208,1
10075,926100,2
10075,923000,4
10075,919800,4
10075,919350,5
10075,918450,2
10075,916200,2
10075,913300,4
10075,911558,1
10075,903600,11
10075,900450,2
10075,894600,4
10075,892800,2
10075,888795,4
10075,886500,2
10075,879750,2
10075,876150,2
10075,876150,2
10075,873450,2
10075,872550,2
10075,867600,2
10075,866438,1
10075,866250,2
10075,865930,3
10075,864450,2
10075,861750,2
10075,861750,5
10075,859365,4
10075,855900,2
10075,844200,2
10075,838159,4
10075,837900,2
10075,834300,2
10075,828100,2
10075,822372,1
10075,819000,2
10075,819000,2
10075,816931,1
10075,814950,4
10075,811483,2
10075,803700,2
10075,799021,2
10075,788400,2
10075,782194,1
10075,776631,1
10075,771750,4
10075,771513,4
10075,769950,3
10075,769060,4
10075,768416,3
10075,768416,3
10075,765545,2
10075,763650,3
10075,756000,2
10075,755794,1
10075,753750,4
10075,752980,2
10075,752895,4
10075,751500,5
10075,750938,4
10075,748847,2
10075,748350,2
10075,745442,4
10075,737996,2
10075,736650,2
10075,735750,3
10075,734790,2
10075,731250,2
10075,728562,3
10075,723878,1
10075,721344,1
10075,718900,2
10075,718200,3
10075,718024,1
10075,715590,1
10075,712350,2
10075,708300,4
10075,704250,2
10075,702450,2
10075,697050,2
10075,697050,2
10075,696729,1
10075,696729,1
10075,691200,2
10075,684134,4
10075,676350,2
10075,675900,2
10075,674100,2
10075,665600,2
10075,659700,2
10075,656100,4
10075,650686,1
10075,649047,2
10075,644400,5
10075,644400,2
10075,637990,3
10075,637200,11
10075,637200,11
10075,636671,2
10075,633729,1
10075,632304,4
10075,627526,4
10075,624627,4
10075,622800,4
10075,622126,4
10075,619650,2
10075,607227,1
10075,599641,4
10075,597174,4
10075,596794,1
10075,594346,1
10075,593100,2
10075,592200,4
10075,591619,4
10075,591595,1
10075,589061,4
10075,585260,4
10075,584542,1
10075,579840,4
10075,578428,1
10075,574706,1
10075,573420,4
10075,573308,1
10075,572087,1
10075,569376,1
10075,568802,1
10075,567900,2
10075,567317,4
10075,555224,4
10075,555100,2
10075,550540,4
10075,547430,1
10075,545616,1
10075,528945,2
10075,520182,3
10075,515678,1
10075,515448,1
10075,513804,4
10075,512515,4
10075,511282,1
10075,510864,4
10075,509594,1
10075,500840,2
10075,494083,1
10075,492289,1
10075,491934,4
10075,487196,1
10075,486081,1
10075,484799,2
10075,481159,1
10075,481150,2
10075,477100,2
10075,476928,4
10075,473011,1
10075,470762,2
10075,465812,1
10075,460766,1
10075,457063,1
10075,456750,4
10075,455778,1
10075,455616,4
10075,447897,1
10075,444540,1
10075,443098,2
10075,443098,2
10075,442234,4
10075,436644,4
10075,436309,2
10075,436285,2
10075,435598,4
10075,432671,4
10075,432671,2
10075,432671,4
10075,430978,1
10075,427458,2
10075,425278,2
10075,424128,2
10075,422017,1
10075,419321,1
10075,417033,2
10075,416286,2
10075,415825,4
10075,415737,1
10075,414720,1
10075,412250,2
10075,411613,4
10075,406606,2
10075,406468,1
10075,405859,1
10075,403845,1
10075,395146,1
10075,391584,1
10075,389192,4
10075,383616,1
10075,381542,1
10075,381513,1
10075,380428,1
10075,377309,2
10075,375996,1
10075,375970,2
10075,375580,2
10075,373662,1
10075,371800,4
10075,369617,1
10075,364904,2
10075,362009,2
10075,361569,1
10075,359424,1
10075,344051,2
10075,338410,2
10075,338000,2
10075,333907,1
10075,333240,1
10075,320455,1
10075,319844,4
10075,316513,1
10075,312774,2
10075,307722,1
10075,306072,1
10075,305233,4
10075,304591,1
10075,293659,1
10075,289411,1
10075,289178,4
10075,286387,2
10075,282561,1
10075,282009,1
10075,275056,1
10075,273715,1
10075,271699,1
10075,268918,1
10075,268318,4
10075,267571,1
10075,266563,1
10075,265788,1
10075,265420,4
10075,264293,1
10075,258784,1
10075,256489,1
10075,253808,1
10075,248520,1
10075,247189,1
10075,237086,1
10075,237085,4
10075,235440,1
10075,233100,11
10075,230502,1
10075,230502,1
10075,228592,2
10075,228578,1
10075,228578,1
10075,227933,1
10075,225561,2
10075,222267,4
10075,213181,1
10075,212400,1
10075,212336,1
10075,212232,1
10075,211008,4
10075,210165,1
10075,207360,1
10075,206420,1
10075,200094,4
10075,199401,1
10075,199375,1
10075,199375,1
10075,199065,1
10075,196488,1
10075,196200,7
10075,194328,1
10075,186390,1
10075,184632,4
10075,182752,1
10075,179100,11
10075,172866,1
10075,167896,4
10075,165884,1
10075,161419,1
10075,155089,1
10075,148759,1
10075,146534,1
10075,132931,1
10075,99470,4
